Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,Conversion Rate,P/L,Amount,Balance
1238,06/12/2020 03:40:17 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
1239,06/12/2020 11:34:36 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,USD/CHF,0.95550,900,Sell,,,0.95050,,,,,,,
1240,06/12/2020 11:36:11 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1241,06/12/2020 11:36:11 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,USD/CHF,0.95750,900,Sell,,,0.95050,,,,,,,
1242,06/12/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.04070,,,,,679.32
,06/12/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00220,,,,,
,06/12/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.02220,,,,,
,06/12/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1220,AUD/JPY,,,,,,,,-0.01630,,,,,
1243,06/13/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,679.32
,06/13/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,0.00000,,,,,
,06/13/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,0.00000,,,,,
,06/13/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1220,AUD/JPY,,,,,,,,0.00000,,,,,
1244,06/14/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,679.32
,06/14/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,0.00000,,,,,
,06/14/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,0.00000,,,,,
,06/14/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1220,AUD/JPY,,,,,,,,0.00000,,,,,
1245,06/15/2020 11:11:20 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1246,06/15/2020 11:11:20 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,74.30000,,,,,,,,,,,,
1247,06/15/2020 12:02:10 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,AUD/JPY,74.30100,909,Sell,0.0847,,,,0.00000,0.0000,0.0092,2.17390,,681.50
1248,06/15/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.02150,,,,,681.47
,06/15/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00200,,,,,
,06/15/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.01950,,,,,
1249,06/16/2020 12:54:35 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,AUD/JPY,74.75000,901,Sell,,,74.20000,,,,,,,
1250,06/16/2020 09:00:31 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/CAD,1.52150,900,Buy,,,1.52650,,,,,,,
1251,06/16/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.01580,,,,,681.46
,06/16/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00140,,,,,
,06/16/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.01440,,,,,
1252,06/16/2020 09:20:19 PM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,900,Buy,,,0.69037,,,,,,,
1253,06/16/2020 09:20:19 PM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.68737,900,Buy,0.0765,,,,0.00000,0.0000,,0.00000,,681.46
1254,06/16/2020 09:20:19 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69037,,,,,,,,,,,,
1255,06/16/2020 09:21:06 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1000,Buy,,,1.13004,,,,,,,
1256,06/16/2020 09:21:06 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12707,1000,Buy,0.0800,,,,0.00000,0.0000,,0.00000,,681.46
1257,06/16/2020 09:21:06 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.13004,,,,,,,,,,,,
1258,06/16/2020 11:23:52 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,AUD/USD,0.69039,900,Sell,0.0720,,,,0.00000,0.0000,1.0000,2.71800,,684.18
1259,06/17/2020 12:01:15 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,AUD/USD,0.68650,1200,Buy,,,0.69100,,,,,,,
1260,06/17/2020 01:02:17 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.12600,2000,Buy,,,1.13000,,,,,,,
1261,06/17/2020 01:13:23 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/USD,1.12600,2000,Buy,0.2000,,,,0.00000,0.0000,,0.00000,,684.18
1262,06/17/2020 01:13:23 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.13000,,,,,,,,,,,,
1263,06/17/2020 02:15:16 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/CAD,1.52149,900,Buy,0.0731,,,,0.00000,0.0000,,0.00000,,684.18
1264,06/17/2020 02:15:16 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.52650,,,,,,,,,,,,
1265,06/17/2020 02:35:25 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1266,06/17/2020 02:35:36 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1267,06/17/2020 02:35:41 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1268,06/17/2020 02:52:41 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1269,06/17/2020 02:52:41 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,AUD/USD,0.68600,1200,Buy,,,0.69100,,,,,,,
1270,06/17/2020 10:27:29 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/CHF,1.06600,950,Buy,,,1.07050,,,,,,,
1271,06/17/2020 11:02:58 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/CHF,,850,Buy,,,,,,,,,,
1272,06/17/2020 11:02:58 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/CHF,1.06656,850,Buy,0.0940,,,,0.00000,0.0000,,0.00000,,684.18
1273,06/17/2020 11:03:29 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1274,06/17/2020 11:03:50 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1275,06/17/2020 11:03:50 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/CHF,1.06550,950,Buy,,,1.07050,,,,,,,
1276,06/17/2020 11:06:55 AM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,1.07164,,,,,,,,,,,,
1277,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.69980,,,,,683.48
,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1256,EUR/USD,,,,,,,,-0.15910,,,,,
,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1261,EUR/USD,,,,,,,,-0.31830,,,,,
,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1263,EUR/CAD,,,,,,,,-0.13760,,,,,
,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1272,EUR/CHF,,,,,,,,-0.06290,,,,,
,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00200,,,,,
,06/17/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.01990,,,,,
1278,06/17/2020 04:43:12 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/CAD,1.52651,900,Sell,0.1060,,,,0.00000,0.0000,0.7327,3.31070,,686.79
1279,06/18/2020 01:57:03 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1280,06/18/2020 01:57:03 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.07056,,,,,,,,,,,,
1281,06/18/2020 10:00:47 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/CHF,1.06550,950,Buy,0.0948,,,,0.00000,0.0000,,0.00000,,686.79
1282,06/18/2020 10:00:47 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.07050,,,,,,,,,,,,
1283,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.26750,,,,,686.52
,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1256,EUR/USD,,,,,,,,-0.05180,,,,,
,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1261,EUR/USD,,,,,,,,-0.10370,,,,,
,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1272,EUR/CHF,,,,,,,,-0.02260,,,,,
,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1281,EUR/CHF,,,,,,,,-0.02520,,,,,
,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00580,,,,,
,06/18/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.05840,,,,,
1284,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.25780,,,,,686.26
,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1256,EUR/USD,,,,,,,,-0.05480,,,,,
,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1261,EUR/USD,,,,,,,,-0.10960,,,,,
,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1272,EUR/CHF,,,,,,,,-0.03430,,,,,
,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1281,EUR/CHF,,,,,,,,-0.03830,,,,,
,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00190,,,,,
,06/19/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.01890,,,,,
1285,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,686.26
,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1256,EUR/USD,,,,,,,,0.00000,,,,,
,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1261,EUR/USD,,,,,,,,0.00000,,,,,
,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1272,EUR/CHF,,,,,,,,0.00000,,,,,
,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1281,EUR/CHF,,,,,,,,0.00000,,,,,
,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,0.00000,,,,,
,06/20/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,0.00000,,,,,
1286,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,686.26
,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1256,EUR/USD,,,,,,,,0.00000,,,,,
,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1261,EUR/USD,,,,,,,,0.00000,,,,,
,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1272,EUR/CHF,,,,,,,,0.00000,,,,,
,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1281,EUR/CHF,,,,,,,,0.00000,,,,,
,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,0.00000,,,,,
,06/21/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,0.00000,,,,,
1287,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.23510,,,,,686.03
,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1256,EUR/USD,,,,,,,,-0.05520,,,,,
,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1261,EUR/USD,,,,,,,,-0.11040,,,,,
,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1272,EUR/CHF,,,,,,,,-0.02270,,,,,
,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1281,EUR/CHF,,,,,,,,-0.02530,,,,,
,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00200,,,,,
,06/22/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.01950,,,,,
1288,06/22/2020 07:39:15 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1289,06/22/2020 07:39:15 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.06979,,,,,,,,,,,,
1290,06/22/2020 07:39:29 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1291,06/22/2020 07:39:29 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.06979,,,,,,,,,,,,
1292,06/22/2020 07:40:03 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1293,06/22/2020 07:40:03 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.12906,,,,,,,,,,,,
1294,06/23/2020 12:18:57 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.12906,2000,Sell,0.1500,,,,0.00000,0.0000,1.0000,6.12000,,692.15
1295,06/23/2020 12:53:52 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.13005,1000,Sell,0.0800,,,,0.00000,0.0000,1.0000,2.98000,,695.13
1296,06/23/2020 01:24:57 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1297,06/23/2020 01:24:57 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.06887,,,,,,,,,,,,
1298,06/23/2020 01:25:21 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1299,06/23/2020 01:25:21 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.06889,,,,,,,,,,,,
1300,06/23/2020 04:54:15 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/CHF,1.06887,850,Sell,0.0899,,,,0.00000,0.0000,1.0520,2.06570,,697.19
1301,06/23/2020 04:54:15 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/CHF,1.06889,950,Sell,0.1055,,,,0.00000,0.0000,1.0520,3.38820,,700.58
1302,06/23/2020 05:07:54 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/AUD,,2000,Buy,,,,,,,,,,
1303,06/23/2020 05:07:54 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/AUD,1.79536,2000,Buy,0.2572,,,,0.00000,0.0000,,0.00000,,700.58
1304,06/23/2020 08:17:08 AM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,1.80080,,,,,,,,,,,,
1305,06/23/2020 08:25:35 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.13500,2002,Sell,,,1.13000,,,,,,,
1306,06/23/2020 08:42:08 AM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/AUD,,2000,Sell,,,,,,,,,,
1307,06/23/2020 08:42:08 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/AUD,1.80033,2000,Sell,0.2296,,,,0.00000,0.0000,0.6921,6.88010,,707.46
1308,06/23/2020 08:42:08 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
1309,06/23/2020 08:43:11 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/AUD,1.79500,2002,Buy,,,1.79950,,,,,,,
1310,06/23/2020 08:45:02 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1311,06/23/2020 08:45:02 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/AUD,1.79350,2002,Buy,,,1.79950,,,,,,,
1312,06/23/2020 11:09:32 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/AUD,1.80750,2500,Sell,,,1.80100,,,,,,,
1313,06/23/2020 11:13:38 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1314,06/23/2020 11:17:24 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/JPY,,2000,Buy,,,106.94600,,,,,,,
1315,06/23/2020 11:17:24 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/JPY,106.53000,2000,Buy,0.1784,,,,0.00000,0.0000,,0.00000,,707.46
1316,06/23/2020 11:17:24 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,106.94600,,,,,,,,,,,,
1317,06/23/2020 11:18:59 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1318,06/23/2020 11:18:59 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,106.83000,,,,,,,,,,,,
1319,06/23/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.05970,,,,,707.40
,06/23/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00200,,,,,
,06/23/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.01990,,,,,
,06/23/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1315,USD/JPY,,,,,,,,-0.03780,,,,,
1320,06/24/2020 06:06:23 AM,PDT,MARKET_ORDER,TRADE_CLOSE,USD/JPY,,2000,Sell,,,,,,,,,,
1321,06/24/2020 06:06:23 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/JPY,106.71300,2000,Sell,0.1312,,,,0.00000,0.0000,0.0093,3.41240,,710.81
1322,06/24/2020 06:06:23 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
1323,06/24/2020 07:03:46 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/USD,,2000,Buy,,,,,,,,,,
1324,06/24/2020 07:03:46 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/USD,0.64181,2000,Buy,0.1800,,,,0.00000,0.0000,,0.00000,,710.81
1325,06/24/2020 07:05:12 AM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,0.64426,,,,,,,,,,,,
1326,06/24/2020 08:41:59 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/USD,,3000,Buy,,,0.64374,,,,,,,
1327,06/24/2020 08:41:59 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/USD,0.64124,3000,Buy,0.2550,,,,0.00000,0.0000,,0.00000,,710.81
1328,06/24/2020 08:41:59 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.64374,,,,,,,,,,,,
1329,06/24/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.31730,,,,,710.50
,06/24/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00210,,,,,
,06/24/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.02050,,,,,
,06/24/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1324,NZD/USD,,,,,,,,-0.11790,,,,,
,06/24/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1327,NZD/USD,,,,,,,,-0.17680,,,,,
1330,06/24/2020 06:59:46 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,2000,Buy,,,1.13006,,,,,,,
1331,06/24/2020 06:59:46 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12509,2000,Buy,0.1600,,,,0.00000,0.0000,,0.00000,,710.50
1332,06/24/2020 06:59:46 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.13006,,,,,,,,,,,,
1333,06/25/2020 01:07:31 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/USD,0.64375,3000,Sell,0.2550,,,,0.00000,0.0000,1.0000,7.53000,,718.03
1334,06/25/2020 01:43:13 AM,PDT,MARKET_ORDER,TRADE_CLOSE,NZD/USD,,2000,Sell,,,,,,,,,,
1335,06/25/2020 01:43:13 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/USD,0.64381,2000,Sell,0.1800,,,,0.00000,0.0000,1.0000,4.00000,,722.03
1336,06/25/2020 01:43:13 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
1337,06/25/2020 01:44:01 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,3000,Buy,,,1.12734,,,,,,,
1338,06/25/2020 01:44:01 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12384,3000,Buy,0.2100,,,,0.00000,0.0000,,0.00000,,722.03
1339,06/25/2020 01:44:01 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.12734,,,,,,,,,,,,
1340,06/25/2020 05:18:16 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,2500,Buy,,,,,,,,,,
1341,06/25/2020 05:18:16 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12016,2500,Buy,0.1500,,,,0.00000,0.0000,,0.00000,,722.03
1342,06/25/2020 05:18:38 AM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,1.12406,,,,,,,,,,,,
1343,06/25/2020 07:12:19 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,2500,Sell,,,,,,,,,,
1344,06/25/2020 07:12:19 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.12263,2500,Sell,0.1375,,,,0.00000,0.0000,1.0000,6.17500,,728.20
1345,06/25/2020 07:12:19 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
1346,06/25/2020 08:38:54 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.11900,2500,Buy,,,1.12250,,,,,,,
1347,06/25/2020 08:39:11 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1348,06/25/2020 11:43:11 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1349,06/25/2020 11:43:11 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.11900,2500,Buy,,,1.12270,,,,,,,
1350,06/25/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.34170,,,,,727.86
,06/25/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1331,EUR/USD,,,,,,,,-0.10810,,,,,
,06/25/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1338,EUR/USD,,,,,,,,-0.16220,,,,,
,06/25/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1049,USD/CAD,,,,,,,,-0.00650,,,,,
,06/25/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1052,USD/CAD,,,,,,,,-0.06490,,,,,
1351,06/25/2020 11:44:53 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,3003,Buy,,,1.12338,,,,,,,
1352,06/25/2020 11:44:53 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12139,3003,Buy,0.1952,,,,0.00000,0.0000,,0.00000,,727.86
1353,06/25/2020 11:44:53 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.12338,,,,,,,,,,,,
1354,06/25/2020 11:45:26 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
1355,06/26/2020 01:45:27 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.12338,3003,Sell,0.2402,,,,0.00000,0.0000,1.0000,5.97600,,733.84
1356,06/26/2020 02:07:29 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1357,06/26/2020 02:07:29 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.12637,,,,,,,,,,,,
1358,06/26/2020 04:49:21 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,3500,Buy,,,1.12306,,,,,,,
1359,06/26/2020 04:49:21 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.12157,3500,Buy,0.2100,,,,0.00000,0.0000,,0.00000,,733.84
1360,06/26/2020 04:49:21 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.12306,,,,,,,,,,,,
1361,06/26/2020 04:51:03 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1362,06/26/2020 04:51:03 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.12402,,,,,,,,,,,,
1363,06/26/2020 10:08:39 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,3500,Sell,,,,,,,,,,
1364,06/26/2020 10:08:39 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.12335,3500,Sell,0.2100,,,,0.00000,0.0000,1.0000,6.23000,,740.07
1365,06/26/2020 10:08:39 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
1366,06/26/2020 11:05:36 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1367,06/26/2020 11:05:36 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.12532,,,,,,,,,,,,
1368,06/26/2020 11:05:57 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
1369,06/26/2020 11:05:57 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.12698,,,,,,,,,,,,
1370,06/26/2020 02:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.43000,,,,,739.64
,06/26/2020 02:00:00 PM,PDT,DAILY_FINANCING,TradeID: 1331,EUR/USD,,,,,,,,-0.16250,,,,,
