Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,Conversion Rate,PL,Amount,Balance
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 592,GBP/CAD,,,,,,,,-0.01300,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 599,GBP/JPY,,,,,,,,-0.00130,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 712,GBP/JPY,,,,,,,,-0.00260,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 349,AUD/USD,,,,,,,,-0.00380,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 362,AUD/USD,,,,,,,,-0.00460,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 374,AUD/USD,,,,,,,,-0.00550,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 365,NZD/USD,,,,,,,,-0.00500,,,,,
,05/12/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 708,NZD/CHF,,,,,,,,0.00640,,,,,
716,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.17820,,,,,516.58
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 517,EUR/USD,,,,,,,,-0.02430,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 526,EUR/USD,,,,,,,,-0.00880,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 589,EUR/AUD,,,,,,,,-0.00090,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 229,USD/CHF,,,,,,,,-0.01390,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 334,USD/CHF,,,,,,,,-0.01870,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 482,USD/CHF,,,,,,,,-0.01450,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 340,GBP/USD,,,,,,,,-0.01860,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 371,GBP/USD,,,,,,,,-0.01480,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 461,GBP/USD,,,,,,,,-0.01110,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 548,GBP/USD,,,,,,,,-0.00870,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 602,GBP/USD,,,,,,,,-0.00790,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 259,GBP/CAD,,,,,,,,-0.00660,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 592,GBP/CAD,,,,,,,,-0.01300,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 599,GBP/JPY,,,,,,,,-0.00130,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 712,GBP/JPY,,,,,,,,-0.00260,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 349,AUD/USD,,,,,,,,-0.00380,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 362,AUD/USD,,,,,,,,-0.00460,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 374,AUD/USD,,,,,,,,-0.00550,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 365,NZD/USD,,,,,,,,-0.00500,,,,,
,05/13/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 708,NZD/CHF,,,,,,,,0.00640,,,,,
717,05/13/2018 05:54:39 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
718,05/13/2018 05:54:39 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,148.38700,,,,,,,,,,,,
719,05/13/2018 05:55:04 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
720,05/13/2018 05:55:04 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,148.48600,,,,,,,,,,,,
721,05/13/2018 05:57:18 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,200,Buy,,,1.19879,,,,,,,
722,05/13/2018 05:57:18 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.19629,200,Buy,0.0130,,,,0.00000,0.0000,,0.00000,,516.58
723,05/13/2018 05:57:18 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.19879,,,,,,,,,,,,
724,05/13/2018 06:55:35 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,200,Sell,,,,,,,,,,
725,05/13/2018 06:55:35 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.19611,200,Sell,0.0140,,,,-0.00060,0.0000,1.0000,-0.03600,,516.55
726,05/13/2018 06:55:35 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
727,05/13/2018 06:58:47 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
728,05/13/2018 06:58:51 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
729,05/13/2018 07:00:00 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.19550,215,Buy,,,1.19800,,,,,,,
730,05/13/2018 07:24:35 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
731,05/13/2018 07:24:35 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.19500,215,Buy,,,1.19800,,,,,,,
732,05/13/2018 07:38:18 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/USD,1.35600,155,Buy,,,1.35850,,,,,,,
733,05/13/2018 07:39:29 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
734,05/13/2018 07:39:29 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/USD,1.35550,155,Buy,,,1.35850,,,,,,,
735,05/13/2018 10:26:32 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
736,05/13/2018 10:26:32 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/USD,1.35000,155,Buy,,,1.35850,,,,,,,
737,05/13/2018 10:27:12 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
738,05/13/2018 10:27:12 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/USD,1.35500,155,Buy,,,1.35850,,,,,,,
739,05/13/2018 10:28:14 PM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,200,Sell,,,,,,,,,,
740,05/13/2018 10:28:14 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,148.34900,200,Sell,0.0265,,,,-0.00100,0.0000,0.0091,0.58670,,517.13
741,05/13/2018 10:28:14 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
742,05/13/2018 10:30:23 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.69500,200,Buy,,,0.69750,,,,,,,
743,05/13/2018 10:32:05 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
744,05/13/2018 10:32:05 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69450,200,Buy,,,0.69750,,,,,,,
745,05/13/2018 11:19:15 PM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/CHF,0.69449,200,Buy,0.0280,,,,0.00000,0.0000,,0.00000,,517.13
746,05/13/2018 11:19:15 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69750,,,,,,,,,,,,
747,05/13/2018 11:45:24 PM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,GBP/USD,1.35500,155,Buy,0.0116,,,,0.00000,0.0000,,0.00000,,517.13
748,05/13/2018 11:45:24 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.35850,,,,,,,,,,,,
749,05/14/2018 01:00:07 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/USD,1.35850,155,Sell,0.0132,,,,-0.00060,0.0000,1.0000,0.54250,,517.68
750,05/14/2018 05:54:06 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,255,Buy,,,0.69460,,,,,,,
751,05/14/2018 05:54:06 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69210,255,Buy,0.0320,,,,0.00000,0.0000,,0.00000,,517.68
752,05/14/2018 05:54:06 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69460,,,,,,,,,,,,
753,05/14/2018 06:01:05 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/USD,,250,Buy,,,0.69626,,,,,,,
754,05/14/2018 06:01:05 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/USD,0.69410,250,Buy,0.0212,,,,0.00000,0.0000,,0.00000,,517.68
755,05/14/2018 06:01:05 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69626,,,,,,,,,,,,
756,05/14/2018 07:46:21 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,400,Buy,,,0.69460,,,,,,,
757,05/14/2018 07:46:21 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69209,400,Buy,0.0521,,,,0.00000,0.0000,,0.00000,,517.68
758,05/14/2018 07:46:21 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69460,,,,,,,,,,,,
759,05/14/2018 09:44:08 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,211,Buy,,,1.36058,,,,,,,
760,05/14/2018 09:44:08 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/USD,1.35808,211,Buy,0.0148,,,,0.00000,0.0000,,0.00000,,517.68
761,05/14/2018 09:44:08 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.36058,,,,,,,,,,,,
762,05/14/2018 10:50:53 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/USD,1.19500,215,Buy,0.0150,,,,0.00000,0.0000,,0.00000,,517.68
763,05/14/2018 10:50:53 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.19800,,,,,,,,,,,,
764,05/14/2018 12:16:18 PM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/USD,,350,Buy,,,0.69428,,,,,,,
765,05/14/2018 12:16:18 PM,PDT,ORDER_FILL,MARKET_ORDER,NZD/USD,0.69178,350,Buy,0.0228,,,,0.00000,0.0000,,0.00000,,517.68
766,05/14/2018 12:16:18 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69428,,,,,,,,,,,,
767,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.17500,,,,,517.50
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 517,EUR/USD,,,,,,,,-0.02430,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 526,EUR/USD,,,,,,,,-0.00880,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 762,EUR/USD,,,,,,,,-0.00150,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 589,EUR/AUD,,,,,,,,-0.00090,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 229,USD/CHF,,,,,,,,-0.01390,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 334,USD/CHF,,,,,,,,-0.01870,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 482,USD/CHF,,,,,,,,-0.01450,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 340,GBP/USD,,,,,,,,-0.01860,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 371,GBP/USD,,,,,,,,-0.01480,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 461,GBP/USD,,,,,,,,-0.01110,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 548,GBP/USD,,,,,,,,-0.00870,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 602,GBP/USD,,,,,,,,-0.00790,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 760,GBP/USD,,,,,,,,-0.00210,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 259,GBP/CAD,,,,,,,,-0.00660,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 592,GBP/CAD,,,,,,,,-0.01300,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 599,GBP/JPY,,,,,,,,-0.00130,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 349,AUD/USD,,,,,,,,-0.00380,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 362,AUD/USD,,,,,,,,-0.00460,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 374,AUD/USD,,,,,,,,-0.00550,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 365,NZD/USD,,,,,,,,-0.00510,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 754,NZD/USD,,,,,,,,-0.00120,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 765,NZD/USD,,,,,,,,-0.00020,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 708,NZD/CHF,,,,,,,,0.00630,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 745,NZD/CHF,,,,,,,,0.00240,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 751,NZD/CHF,,,,,,,,0.00160,,,,,
,05/14/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 757,NZD/CHF,,,,,,,,0.00180,,,,,
768,05/14/2018 01:15:30 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
769,05/14/2018 01:15:30 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,148.00000,311,Buy,,,148.15000,,,,,,,
770,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.19960,,,,,517.30
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 517,EUR/USD,,,,,,,,-0.02420,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 526,EUR/USD,,,,,,,,-0.00880,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 762,EUR/USD,,,,,,,,-0.01710,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 589,EUR/AUD,,,,,,,,-0.00090,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 229,USD/CHF,,,,,,,,-0.01390,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 334,USD/CHF,,,,,,,,-0.01870,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 482,USD/CHF,,,,,,,,-0.01450,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 340,GBP/USD,,,,,,,,-0.01860,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 371,GBP/USD,,,,,,,,-0.01480,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 461,GBP/USD,,,,,,,,-0.01110,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 548,GBP/USD,,,,,,,,-0.00870,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 602,GBP/USD,,,,,,,,-0.00790,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 760,GBP/USD,,,,,,,,-0.01510,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 259,GBP/CAD,,,,,,,,-0.00660,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 592,GBP/CAD,,,,,,,,-0.01290,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 599,GBP/JPY,,,,,,,,-0.00130,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 349,AUD/USD,,,,,,,,-0.00380,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 362,AUD/USD,,,,,,,,-0.00470,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 374,AUD/USD,,,,,,,,-0.00560,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 365,NZD/USD,,,,,,,,-0.00510,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 754,NZD/USD,,,,,,,,-0.00400,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 765,NZD/USD,,,,,,,,-0.00550,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 708,NZD/CHF,,,,,,,,0.00630,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 745,NZD/CHF,,,,,,,,0.00420,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 751,NZD/CHF,,,,,,,,0.00530,,,,,
,05/15/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 757,NZD/CHF,,,,,,,,0.00840,,,,,
771,05/15/2018 09:04:31 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
772,05/16/2018 07:47:54 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.17600,500,Buy,,,1.17950,,,,,,,
773,05/16/2018 08:44:04 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
774,05/16/2018 08:44:04 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.17500,500,Buy,,,1.17950,,,,,,,
775,05/16/2018 09:44:45 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,200,Buy,,,1.57402,,,,,,,
776,05/16/2018 09:44:45 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.57152,200,Buy,0.0203,,,,0.00000,0.0000,,0.00000,,517.30
777,05/16/2018 09:44:45 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.57402,,,,,,,,,,,,
778,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.20140,,,,,517.10
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 517,EUR/USD,,,,,,,,-0.02420,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 526,EUR/USD,,,,,,,,-0.00880,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 762,EUR/USD,,,,,,,,-0.01710,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 589,EUR/AUD,,,,,,,,-0.00090,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 776,EUR/AUD,,,,,,,,-0.00220,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 229,USD/CHF,,,,,,,,-0.01390,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 334,USD/CHF,,,,,,,,-0.01870,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 482,USD/CHF,,,,,,,,-0.01450,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 340,GBP/USD,,,,,,,,-0.01860,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 371,GBP/USD,,,,,,,,-0.01480,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 461,GBP/USD,,,,,,,,-0.01110,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 548,GBP/USD,,,,,,,,-0.00870,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 602,GBP/USD,,,,,,,,-0.00790,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 760,GBP/USD,,,,,,,,-0.01510,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 259,GBP/CAD,,,,,,,,-0.00660,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 592,GBP/CAD,,,,,,,,-0.01300,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 599,GBP/JPY,,,,,,,,-0.00130,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 349,AUD/USD,,,,,,,,-0.00380,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 362,AUD/USD,,,,,,,,-0.00460,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 374,AUD/USD,,,,,,,,-0.00550,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 365,NZD/USD,,,,,,,,-0.00510,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 754,NZD/USD,,,,,,,,-0.00390,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 765,NZD/USD,,,,,,,,-0.00540,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 708,NZD/CHF,,,,,,,,0.00630,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 745,NZD/CHF,,,,,,,,0.00420,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 751,NZD/CHF,,,,,,,,0.00540,,,,,
,05/16/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 757,NZD/CHF,,,,,,,,0.00840,,,,,
779,05/17/2018 03:28:55 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,205,Buy,,,1.18214,,,,,,,
780,05/17/2018 03:28:55 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.17814,205,Buy,0.0133,,,,0.00000,0.0000,,0.00000,,517.10
781,05/17/2018 03:28:55 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.18214,,,,,,,,,,,,
782,05/17/2018 03:31:09 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
783,05/17/2018 03:31:09 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.17550,500,Buy,,,1.17950,,,,,,,
784,05/17/2018 03:32:08 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
785,05/17/2018 03:32:08 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.17600,500,Buy,,,1.17950,,,,,,,
786,05/17/2018 05:17:06 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
787,05/17/2018 05:17:06 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18353,,,,,,,,,,,,
788,05/17/2018 07:30:59 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
789,05/17/2018 07:30:59 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18143,,,,,,,,,,,,
790,05/17/2018 09:28:30 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
791,05/17/2018 09:28:30 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18213,,,,,,,,,,,,
792,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.22200,,,,,516.88
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 517,EUR/USD,,,,,,,,-0.02420,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 526,EUR/USD,,,,,,,,-0.00880,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 762,EUR/USD,,,,,,,,-0.01710,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 780,EUR/USD,,,,,,,,-0.00640,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 589,EUR/AUD,,,,,,,,-0.00090,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 776,EUR/AUD,,,,,,,,-0.01640,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 229,USD/CHF,,,,,,,,-0.01390,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 334,USD/CHF,,,,,,,,-0.01870,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 482,USD/CHF,,,,,,,,-0.01450,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 340,GBP/USD,,,,,,,,-0.01860,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 371,GBP/USD,,,,,,,,-0.01480,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 461,GBP/USD,,,,,,,,-0.01110,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 548,GBP/USD,,,,,,,,-0.00870,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 602,GBP/USD,,,,,,,,-0.00790,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 760,GBP/USD,,,,,,,,-0.01510,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 259,GBP/CAD,,,,,,,,-0.00660,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 592,GBP/CAD,,,,,,,,-0.01300,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 599,GBP/JPY,,,,,,,,-0.00130,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 349,AUD/USD,,,,,,,,-0.00380,,,,,
,05/17/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 362,AUD/USD,,,,,,,,-0.00460,,,,,
