Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,P/L,Amount,Balance
,09/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00400,,,,
,09/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77890,,,,
,09/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9109,CAD/JPY,,,,,,,,-0.33100,,,,
,09/30/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9116,CAD/JPY,,,,,,,,-0.23630,,,,
9120,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-2.74140,,,,4881.11
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9091,EUR/AUD,,,,,,,,-0.56600,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9100,EUR/AUD,,,,,,,,-0.60510,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08310,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8903,EUR/JPY,,,,,,,,-0.06260,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8906,EUR/JPY,,,,,,,,-0.07710,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00150,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77800,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9109,CAD/JPY,,,,,,,,-0.33320,,,,
,10/01/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9116,CAD/JPY,,,,,,,,-0.23780,,,,
9121,10/02/2018 01:48:10 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/JPY,130.93000,3700,Buy,0.3255,,,,-0.04110,0.0000,3.74300,,4884.82
9122,10/02/2018 01:57:14 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/JPY,130.82700,3003,Buy,0.2114,,,,-0.03370,0.0000,4.22780,,4889.01
9123,10/02/2018 08:12:00 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9124,10/02/2018 08:12:00 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.60890,,,,,,,,,,,
9125,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-2.59550,,,,4886.42
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9091,EUR/AUD,,,,,,,,-0.56350,,,,
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9100,EUR/AUD,,,,,,,,-0.60240,,,,
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08300,,,,
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00190,,,,
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77790,,,,
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9109,CAD/JPY,,,,,,,,-0.33290,,,,
,10/02/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9116,CAD/JPY,,,,,,,,-0.23770,,,,
9126,10/02/2018 05:52:06 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/AUD,,7510,Sell,,,,,,,,,
9127,10/02/2018 05:52:06 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/AUD,1.60819,7510,Sell,0.7009,,,,-0.12200,0.0000,9.16540,,4895.46
9128,10/02/2018 05:52:06 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9129,10/02/2018 07:07:21 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9130,10/02/2018 07:07:21 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.61353,,,,,,,,,,,
9131,10/02/2018 08:56:24 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/AUD,1.61354,7007,Sell,0.6789,,,,-0.18630,0.0000,9.55440,,4904.83
9132,10/03/2018 08:02:17 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,CAD/JPY,89.15000,6006,Sell,,,,,,,,,
9133,10/03/2018 08:03:36 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,USD/CAD,1.27800,5055,Buy,,,,,,,,,
9134,10/03/2018 08:47:11 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.14000,4004,Buy,,,,,,,,,
9135,10/03/2018 08:47:46 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9136,10/03/2018 08:47:46 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/USD,1.14850,4004,Buy,,,,,,,,,
9137,10/03/2018 09:35:45 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,CAD/JPY,89.15000,6006,Sell,0.4728,,,,0.00000,0.0000,0.00000,,4904.83
9138,10/03/2018 09:35:45 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,88.85000,,,,,,,,,,,
9139,10/03/2018 11:39:07 AM,PDT,ORDER_CANCEL,TIME_IN_FORCE_EXPIRED,,,,,,,,,,,,,
9140,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-1.46530,,,,4903.36
,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08270,,,,
,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00280,,,,
,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77620,,,,
,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9109,CAD/JPY,,,,,,,,-0.33190,,,,
,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9116,CAD/JPY,,,,,,,,-0.23690,,,,
,10/03/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9137,CAD/JPY,,,,,,,,-0.04040,,,,
9141,10/03/2018 01:39:46 PM,PDT,ORDER_CANCEL,TAKE_PROFIT_ON_FILL_LOSS,,,,,,,,,,,,,
9142,10/03/2018 01:49:40 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,6006,Buy,,,,,,,,,
9143,10/03/2018 01:49:40 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14855,6006,Buy,0.4805,,,,0.00000,0.0000,0.00000,,4903.36
9144,10/03/2018 01:49:40 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.15155,,,,,,,,,,,
9145,10/03/2018 02:00:43 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,5005,Buy,,,,,,,,,
9146,10/03/2018 02:00:43 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14815,5005,Buy,1.3764,,,,0.00000,0.0000,0.00000,,4903.36
9147,10/03/2018 02:00:43 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.15115,,,,,,,,,,,
9148,10/03/2018 03:47:46 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9149,10/03/2018 03:47:46 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,88.87900,,,,,,,,,,,
9150,10/03/2018 05:11:41 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,CAD/JPY,88.87900,6006,Buy,0.5773,,,,-0.04970,0.0000,14.22240,,4917.53
9151,10/03/2018 06:32:48 PM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,7007,Buy,,,,,,,,,
9152,10/03/2018 06:32:48 PM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.70931,7007,Buy,0.4905,,,,0.00000,0.0000,0.00000,,4917.53
9153,10/03/2018 06:32:48 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.71181,,,,,,,,,,,
9154,10/04/2018 01:38:49 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,3000,Buy,,,,,,,,,
9155,10/04/2018 01:38:49 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.70697,3000,Buy,0.1800,,,,0.00000,0.0000,0.00000,,4917.53
9156,10/04/2018 01:38:49 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.70947,,,,,,,,,,,
9157,10/04/2018 05:43:57 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.15115,5005,Sell,0.5005,,,,-0.31380,0.0000,15.01500,,4932.24
9158,10/04/2018 05:48:52 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,AUD/USD,0.70948,3000,Sell,0.2100,,,,-0.01480,0.0000,7.53000,,4939.75
9159,10/04/2018 05:55:00 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,6006,Sell,,,,,,,,,
9160,10/04/2018 05:55:00 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.15109,6006,Sell,0.3604,,,,-0.38550,0.0000,15.25520,,4954.62
9161,10/04/2018 05:55:00 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9162,10/04/2018 09:55:27 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,AUD/USD,0.70600,6500,Buy,,,,,,,,,
9163,10/04/2018 09:59:54 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,3500,Buy,,,,,,,,,
9164,10/04/2018 09:59:54 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.70712,3500,Buy,0.1925,,,,0.00000,0.0000,0.00000,,4954.62
9165,10/04/2018 09:59:54 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.70962,,,,,,,,,,,
9166,10/04/2018 10:21:30 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9167,10/04/2018 10:21:30 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,87.75300,,,,,,,,,,,
9168,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-1.58700,,,,4953.03
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08280,,,,
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00460,,,,
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77580,,,,
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9152,AUD/USD,,,,,,,,-0.15420,,,,
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9164,AUD/USD,,,,,,,,-0.01250,,,,
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9109,CAD/JPY,,,,,,,,-0.33050,,,,
,10/04/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9116,CAD/JPY,,,,,,,,-0.23580,,,,
9169,10/04/2018 07:25:14 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,5000,Sell,,,,,,,,,
9170,10/04/2018 07:25:14 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.62930,5000,Sell,0.4416,,,,0.00000,0.0000,0.00000,,4953.03
9171,10/04/2018 07:25:14 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.62680,,,,,,,,,,,
9172,10/04/2018 07:36:18 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
9173,10/04/2018 11:57:52 PM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,AUD/USD,0.70599,6500,Buy,0.4225,,,,0.00000,0.0000,0.00000,,4953.03
9174,10/04/2018 11:57:52 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.70900,,,,,,,,,,,
9175,10/05/2018 12:38:16 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,3550,Sell,,,,,,,,,
9176,10/05/2018 12:38:16 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.63019,3550,Sell,0.2881,,,,0.00000,0.0000,0.00000,,4953.03
9177,10/05/2018 12:38:16 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.62769,,,,,,,,,,,
9178,10/05/2018 01:53:39 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/AUD,1.62765,3550,Buy,0.3134,,,,0.00380,0.0000,6.36830,,4959.41
9179,10/05/2018 02:00:02 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/AUD,1.62680,5000,Buy,0.4062,,,,0.02850,0.0000,8.82980,,4968.26
9180,10/05/2018 06:17:58 AM,PDT,MARKET_ORDER,TRADE_CLOSE,AUD/USD,,6500,Sell,,,,,,,,,
9181,10/05/2018 06:17:58 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,AUD/USD,0.70825,6500,Sell,0.4550,,,,-0.04870,0.0000,14.69000,,4982.90
9182,10/05/2018 06:17:58 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9183,10/05/2018 06:21:30 AM,PDT,MARKET_ORDER,TRADE_CLOSE,AUD/USD,,3500,Sell,,,,,,,,,
9184,10/05/2018 06:21:30 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,AUD/USD,0.70784,3500,Sell,0.2100,,,,-0.07200,0.0000,2.52000,,4985.35
9185,10/05/2018 06:21:30 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9186,10/05/2018 07:18:38 AM,PDT,MARKET_ORDER,TRADE_CLOSE,CAD/JPY,,5001,Buy,,,,,,,,,
9187,10/05/2018 07:18:38 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,CAD/JPY,87.88100,5001,Buy,0.3959,,,,-0.17980,0.0000,5.27840,,4990.45
9188,10/05/2018 07:18:38 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9189,10/05/2018 07:19:53 AM,PDT,MARKET_ORDER,TRADE_CLOSE,CAD/JPY,,7007,Buy,,,,,,,,,
9190,10/05/2018 07:19:53 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,CAD/JPY,87.89800,7007,Buy,0.6161,,,,-0.25220,0.0000,-1.04750,,4989.15
9191,10/05/2018 07:19:53 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9192,10/05/2018 07:22:16 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,7000,Sell,,,,,,,,,
9193,10/05/2018 07:22:16 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.62946,7000,Sell,0.6189,,,,0.00000,0.0000,0.00000,,4989.15
9194,10/05/2018 07:22:16 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.62746,,,,,,,,,,,
9195,10/05/2018 08:02:33 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,AUD/USD,0.70550,7009,Buy,,,,,,,,,
9196,10/05/2018 08:50:34 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,AUD/USD,0.70550,7009,Buy,0.5257,,,,0.00000,0.0000,0.00000,,4989.15
9197,10/05/2018 08:50:34 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.70800,,,,,,,,,,,
9198,10/05/2018 08:52:20 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,6006,Sell,,,,,,,,,
9199,10/05/2018 08:52:20 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.63141,6006,Sell,0.5084,,,,0.00000,0.0000,0.00000,,4989.15
9200,10/05/2018 08:52:20 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.62891,,,,,,,,,,,
9201,10/05/2018 09:14:37 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,5000,Sell,,,,,,,,,
9202,10/05/2018 09:14:37 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.63280,5000,Sell,0.4933,,,,0.00000,0.0000,0.00000,,4989.15
9203,10/05/2018 09:14:37 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.63036,,,,,,,,,,,
9204,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-1.01740,,,,4988.13
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9193,EUR/AUD,,,,,,,,0.03400,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9199,EUR/AUD,,,,,,,,0.02140,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9202,EUR/AUD,,,,,,,,0.01630,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08290,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00510,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77570,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9152,AUD/USD,,,,,,,,-0.20110,,,,
,10/05/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9196,AUD/USD,,,,,,,,-0.03450,,,,
9205,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.88080,,,,4987.25
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9193,EUR/AUD,,,,,,,,0.14490,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9199,EUR/AUD,,,,,,,,0.12450,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9202,EUR/AUD,,,,,,,,0.10380,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08290,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00490,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77570,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9152,AUD/USD,,,,,,,,-0.20100,,,,
,10/06/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9196,AUD/USD,,,,,,,,-0.19930,,,,
9206,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.88080,,,,4986.37
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9193,EUR/AUD,,,,,,,,0.14490,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9199,EUR/AUD,,,,,,,,0.12450,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9202,EUR/AUD,,,,,,,,0.10380,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8704,EUR/JPY,,,,,,,,-0.08290,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00490,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77570,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9152,AUD/USD,,,,,,,,-0.20100,,,,
,10/07/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9196,AUD/USD,,,,,,,,-0.19930,,,,
9207,10/07/2018 02:33:40 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9208,10/07/2018 02:33:40 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.62978,,,,,,,,,,,
9209,10/07/2018 09:31:30 PM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/AUD,,5000,Buy,,,,,,,,,
9210,10/07/2018 09:31:30 PM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/AUD,1.63080,5000,Buy,0.4060,,,,0.03700,0.0000,7.05980,,4993.47
9211,10/07/2018 09:31:30 PM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9212,10/08/2018 12:18:08 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/AUD,,6006,Buy,,,,,,,,,
9213,10/08/2018 12:18:08 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/AUD,1.62910,6006,Buy,0.5937,,,,0.05890,0.0000,9.79560,,5003.32
9214,10/08/2018 12:18:08 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9215,10/08/2018 12:23:34 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,6500,Buy,,,,,,,,,
9216,10/08/2018 12:23:34 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14980,6500,Buy,0.3900,,,,0.00000,0.0000,0.00000,,5003.32
9217,10/08/2018 12:23:34 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.15231,,,,,,,,,,,
9218,10/08/2018 01:52:56 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/AUD,1.62741,7000,Buy,0.5925,,,,0.07810,0.0000,10.12150,,5013.52
9219,10/08/2018 03:02:10 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,7500,Buy,,,,,,,,,
9220,10/08/2018 03:02:10 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14762,7500,Buy,0.4875,,,,0.00000,0.0000,0.00000,,5013.52
9221,10/08/2018 03:02:10 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.15061,,,,,,,,,,,
9222,10/08/2018 04:52:47 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,8000,Buy,,,,,,,,,
9223,10/08/2018 04:52:47 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14785,8000,Buy,0.4800,,,,0.00000,0.0000,0.00000,,5013.52
9224,10/08/2018 04:52:47 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.14945,,,,,,,,,,,
9225,10/08/2018 06:38:47 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/JPY,,4000,Buy,,,,,,,,,
9226,10/08/2018 06:38:47 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/JPY,129.78100,4000,Buy,0.3359,,,,-0.06090,0.0000,-2.82880,,5010.63
9227,10/08/2018 06:38:47 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9228,10/08/2018 10:37:45 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9229,10/08/2018 10:37:45 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.70765,,,,,,,,,,,
9230,10/08/2018 10:46:45 AM,PDT,MARKET_ORDER,TRADE_CLOSE,AUD/USD,,7009,Sell,,,,,,,,,
9231,10/08/2018 10:46:45 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,AUD/USD,0.70731,7009,Sell,0.4556,,,,-0.18040,0.0000,12.68630,,5023.14
9232,10/08/2018 10:46:45 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9233,10/08/2018 10:47:23 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9234,10/08/2018 10:47:23 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.15013,,,,,,,,,,,
9235,10/08/2018 11:06:02 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,8000,Sell,,,,,,,,,
9236,10/08/2018 11:06:02 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.14888,8000,Sell,0.5600,,,,-0.19840,0.0000,8.24000,,5031.18
9237,10/08/2018 11:06:02 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
9238,10/08/2018 11:07:26 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9239,10/08/2018 11:07:26 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.15001,,,,,,,,,,,
9240,10/08/2018 11:55:09 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9241,10/08/2018 11:55:09 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.14952,,,,,,,,,,,
9242,10/08/2018 12:43:48 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.14953,7500,Sell,0.5250,,,,-0.28980,0.0000,14.32500,,5045.22
9243,10/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-1.29780,,,,5043.92
,10/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9216,EUR/USD,,,,,,,,-0.32710,,,,
,10/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 8635,USD/CAD,,,,,,,,0.00530,,,,
,10/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9112,USD/CHF,,,,,,,,-0.77560,,,,
,10/08/2018 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 9152,AUD/USD,,,,,,,,-0.20040,,,,
9244,10/08/2018 09:26:27 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
9245,10/08/2018 09:26:27 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.71154,,,,,,,,,,,
9246,10/09/2018 02:32:10 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,7500,Buy,,,,,,,,,
9247,10/09/2018 02:32:10 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14614,7500,Buy,0.4500,,,,0.00000,0.0000,0.00000,,5043.92
9248,10/09/2018 02:32:10 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.14863,,,,,,,,,,,
9249,10/09/2018 05:02:39 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,5005,Buy,,,,,,,,,
9250,10/09/2018 05:02:39 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.70597,5005,Buy,0.3253,,,,0.00000,0.0000,0.00000,,5043.92
9251,10/09/2018 05:02:39 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.70847,,,,,,,,,,,
